,state,product,square_ft,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,label,number_of_na,grouped_postal_code,median_household_income
-8.8503e+18_-2.56915e+18,MD,ho4,860.0,True,True,True,10,4,0,41.0,debit,False,1,generall_postal_code,56033.0
-8.88313e+18_-2.22735e+18,CA,ho4,1406.0,False,False,False,5,2,0,27.0,debit,False,1,generall_postal_code,69008.0
-9.07864e+18_9.76428e+17,CA,ho4,1302.0,True,False,False,7,1,0,22.0,debit,False,1,generall_postal_code,56645.0
-8.88424e+18_5.06211e+18,MI,ho4,1600.0,True,False,False,12,4,0,62.0,debit,False,2,generall_postal_code,51114.0
-9.15938e+18_-5.20707e+18,CA,ho4,1486.0,False,False,False,8,1,0,24.0,credit,False,1,generall_postal_code,40068.0
-8.922e+18_-2.18524e+18,CA,ho4,1302.0,True,False,False,11,3,0,27.0,debit,False,1,generall_postal_code,114539.0
-9.20933e+18_5.25215e+18,CA,ho4,1302.0,True,False,False,11,2,0,34.0,debit,False,1,generall_postal_code,49209.0
-8.98774e+18_-5.90754e+18,NY,ho4,800.0,True,False,False,5,1,2,30.0,debit,False,2,generall_postal_code,124322.0
-9.17728e+18_-9.86998e+17,CA,ho4,1302.0,False,False,False,11,2,0,30.0,credit,False,1,generall_postal_code,106536.0
-8.99396e+18_7.34735e+18,TX,ho4,1099.0,True,False,False,11,2,0,37.0,debit,False,1,generall_postal_code,46186.0
-9.13542e+18_9.18926e+18,CA,ho4,1302.0,False,False,False,7,4,0,46.0,debit,False,1,generall_postal_code,90260.0
-8.98119e+18_9.15842e+18,CA,ho4,1302.0,True,False,False,8,1,0,28.0,credit,False,1,generall_postal_code,37379.0
-9.08429e+18_-3.29359e+18,CA,ho4,1302.0,True,True,False,11,2,0,21.0,debit,False,1,generall_postal_code,74473.0
-8.97195e+18_4.93818e+18,TX,ho4,1099.0,True,False,True,11,6,0,24.0,debit,True,1,generall_postal_code,66851.0
-8.96911e+18_3.9549e+18,NJ,ho4,915.75,True,False,True,7,4,1,24.0,debit,False,1,generall_postal_code,61084.0
-9.21863e+18_-6.7481e+17,NY,ho4,826.0,True,False,False,4,1,0,26.0,credit,False,1,generall_postal_code,123208.0
-8.93883e+18_-1.6385e+18,TX,ho4,1099.0,False,False,False,11,5,0,39.0,credit,False,1,generall_postal_code,80307.0
-8.95626e+18_3.64674e+18,TX,ho4,1099.0,False,False,False,11,2,0,24.0,debit,False,1,generall_postal_code,38640.0
-9.20853e+18_5.92291e+18,GA,ho4,1416.0,False,False,True,11,2,0,32.0,debit,False,1,generall_postal_code,48283.0
-9.14429e+18_-4.76026e+18,NJ,ho4,915.75,True,True,True,7,3,0,51.0,credit,False,1,generall_postal_code,67799.0
-9.08963e+18_9.68668e+17,TX,ho4,1099.0,True,False,True,11,1,0,24.0,debit,False,1,generall_postal_code,120237.0
-9.17677e+18_8.92052e+18,CA,ho4,1302.0,True,False,False,8,1,0,27.0,debit,False,1,generall_postal_code,47115.0
-9.18164e+18_-3.12678e+17,CA,ho4,1302.0,False,False,False,11,2,0,32.0,debit,False,1,generall_postal_code,57481.0
-8.98201e+18_-3.13118e+18,NY,ho4,550.0,True,False,False,5,1,1,23.0,credit,False,1,generall_postal_code,109250.0
-9.19822e+18_-7.33257e+18,MD,ho4,860.0,True,False,True,11,2,0,27.0,debit,False,1,generall_postal_code,81429.0
-9.14338e+18_-8.97203e+18,NY,ho4,750.0,True,False,False,4,1,1,30.0,debit,False,1,generall_postal_code,123842.0
-9.11765e+18_-5.51615e+17,TX,ho4,1099.0,True,False,True,11,1,2,24.0,debit,False,1,generall_postal_code,85165.0
-9.03387e+18_-9.99358e+16,CA,ho4,1302.0,True,False,False,2,1,0,23.0,credit,False,1,generall_postal_code,33552.0
-9.17217e+18_8.72902e+17,TX,ho4,1099.0,True,True,True,11,2,0,20.0,debit,False,1,generall_postal_code,103326.0
-8.89658e+18_-6.51563e+18,NY,ho4,800.0,False,False,False,3,1,0,26.0,debit,False,1,generall_postal_code,99085.0
-9.11865e+18_-7.97416e+18,CA,ho4,1302.0,True,False,False,10,1,0,23.0,credit,False,1,generall_postal_code,82274.0
-8.83296e+18_7.44709e+18,NY,ho4,800.0,True,False,False,3,1,1,29.0,credit,False,1,generall_postal_code,60436.0
-8.93699e+18_4.7078e+18,TX,ho4,1099.0,True,False,False,11,1,0,38.0,credit,False,1,generall_postal_code,62747.0
-9.20086e+18_-2.23613e+18,TX,ho4,1099.0,True,False,True,11,1,0,28.0,credit,False,1,generall_postal_code,66262.0
-8.82297e+18_-4.23987e+18,MD,ho4,860.0,True,True,False,11,2,0,19.0,credit,False,1,generall_postal_code,120632.0
-9.03222e+18_5.4707e+18,NJ,ho4,915.75,True,False,False,7,4,1,26.0,credit,False,1,generall_postal_code,61084.0
-9.12285e+18_-5.79348e+18,TX,ho4,1099.0,True,True,False,11,2,0,25.0,debit,False,1,generall_postal_code,38640.0
-8.97071e+18_-8.76185e+18,CA,ho4,1302.0,True,False,False,3,2,0,38.0,credit,False,1,generall_postal_code,102017.0
-9.20436e+18_8.66148e+18,TX,ho4,1099.0,True,True,False,11,1,0,26.0,debit,False,1,generall_postal_code,49887.0
-9.04295e+18_3.87835e+18,CA,ho4,1302.0,False,False,False,11,3,0,27.0,debit,False,1,generall_postal_code,85489.0
-8.9707e+18_7.15316e+18,CA,ho4,1302.0,True,True,False,11,3,0,19.0,prepaid,False,1,generall_postal_code,85489.0
-8.84533e+18_7.6975e+18,TX,ho4,1099.0,True,False,False,8,2,0,21.0,debit,False,1,generall_postal_code,40693.0
-8.85796e+18_1.04764e+18,NY,ho4,800.0,True,True,False,4,1,0,23.0,debit,False,1,generall_postal_code,60521.0
-9.06419e+18_3.34289e+18,CA,ho4,1302.0,True,False,False,7,2,0,21.0,debit,False,1,generall_postal_code,76872.0
-9.03543e+18_8.59e+18,GA,ho4,921.0,True,False,True,11,1,0,46.0,debit,False,1,generall_postal_code,83375.0
-9.00374e+18_-3.41682e+18,NV,ho4,2990.0,False,False,False,12,2,0,37.0,debit,False,2,generall_postal_code,73375.0
-8.85262e+18_-4.8119e+18,NY,ho4,800.0,True,False,False,4,1,0,20.0,debit,False,1,generall_postal_code,34122.0
-9.04532e+18_1.26361e+18,AR,ho4,1800.0,True,False,True,12,1,0,32.0,debit,False,2,generall_postal_code,67414.0
-8.86744e+18_2.44392e+18,IL,ho4,550.0,True,True,True,8,1,0,23.0,credit,False,1,generall_postal_code,100116.0
-9.17778e+18_6.56132e+18,NJ,ho4,667.0,True,False,False,9,4,0,47.0,debit,False,1,generall_postal_code,98883.0
-8.97299e+18_4.33717e+18,NV,ho4,2990.0,True,False,True,12,1,0,23.0,debit,False,2,generall_postal_code,68538.0
-8.94379e+18_9.19262e+18,NY,ho4,800.0,True,False,False,3,1,0,31.0,credit,False,1,generall_postal_code,104561.0
-9.02964e+18_-7.5846e+18,NY,ho4,800.0,True,True,False,4,1,2,31.0,credit,False,2,generall_postal_code,104441.0
-9.09737e+18_-3.68676e+18,AZ,ho4,860.0,True,False,False,12,3,0,52.0,debit,False,2,generall_postal_code,59424.0
-9.03139e+18_1.0397e+18,TX,ho4,1099.0,False,False,True,11,2,0,26.0,debit,False,1,generall_postal_code,38640.0
-8.86079e+18_-1.99947e+18,CA,ho4,1302.0,True,False,False,11,2,0,19.0,debit,False,1,generall_postal_code,44912.0
-9.01623e+18_-8.03727e+18,PA,ho4,2000.0,True,False,True,12,1,0,28.0,credit,False,2,generall_postal_code,25005.0
-9.06934e+18_-4.15132e+18,IL,ho4,550.0,True,False,True,7,1,1,23.0,credit,False,1,generall_postal_code,100116.0
-8.88271e+18_7.01038e+18,CA,ho4,1302.0,True,False,False,7,2,0,22.0,credit,False,1,generall_postal_code,107094.0
-8.92205e+18_-8.41057e+18,CA,ho4,1302.0,False,False,False,3,1,0,29.88888888888889,credit,False,3,generall_postal_code,33552.0
-9.20279e+18_8.20975e+18,CA,ho4,850.0,True,False,False,5,2,0,35.0,debit,False,1,generall_postal_code,87059.0
-8.88561e+18_2.68956e+18,CA,ho4,1302.0,False,False,False,9,3,0,38.0,credit,False,1,generall_postal_code,53644.0
-9.13465e+18_-6.33927e+18,TX,ho4,1099.0,True,False,False,11,2,0,35.0,prepaid,False,1,generall_postal_code,49887.0
-8.85953e+18_-5.2474e+18,GA,ho4,1416.0,True,False,True,11,1,0,49.0,credit,False,1,generall_postal_code,44586.0
-8.90127e+18_-4.2419e+18,IL,ho4,550.0,True,False,True,2,1,0,28.0,credit,False,1,generall_postal_code,41679.0
-9.19731e+18_6.07425e+18,TX,ho4,1099.0,False,False,False,11,3,0,28.0,debit,False,1,generall_postal_code,55603.0
-9.17528e+18_7.39562e+18,TX,ho4,1099.0,False,False,True,11,1,1,25.0,credit,False,1,generall_postal_code,118561.0
-9.03766e+18_8.24982e+18,CA,ho4,1302.0,False,False,False,5,2,0,30.0,credit,False,1,generall_postal_code,85662.0
-8.86063e+18_-2.04016e+18,NY,ho4,800.0,True,True,False,3,1,1,27.0,credit,False,1,generall_postal_code,104441.0
-9.11554e+18_3.68307e+18,CA,ho4,1302.0,True,False,False,3,1,0,28.0,credit,False,1,generall_postal_code,143902.0
-9.1881e+18_-6.92232e+17,NY,ho4,800.0,True,False,False,4,1,0,22.0,debit,False,1,generall_postal_code,119203.0
-8.96856e+18_8.76862e+18,NY,ho4,700.0,True,True,False,3,1,0,19.0,credit,False,1,generall_postal_code,116446.0
-8.92007e+18_6.55877e+18,TX,ho4,1099.0,True,True,True,11,6,0,31.0,debit,False,1,generall_postal_code,54079.0
-9.20992e+18_-8.48955e+18,CA,ho4,1302.0,True,False,False,3,1,0,33.0,credit,False,1,generall_postal_code,103625.0
-8.99867e+18_7.27209e+17,NJ,ho4,915.75,True,False,True,10,5,0,28.0,credit,False,1,generall_postal_code,135975.0
-8.80882e+18_8.25401e+18,TX,ho4,1099.0,True,False,False,11,3,0,32.0,credit,False,1,generall_postal_code,55438.0
-8.98417e+18_3.35171e+18,IL,ho4,550.0,True,False,True,8,1,0,22.0,debit,False,1,generall_postal_code,79565.0
-8.94264e+18_-9.06433e+18,TX,ho4,1099.0,True,False,False,11,2,0,20.0,debit,False,1,generall_postal_code,61399.0
-9.0989e+18_-2.68288e+18,CA,ho4,2112.0,False,False,False,7,3,0,31.0,debit,False,1,generall_postal_code,127227.0
-9.00254e+18_-3.68631e+18,NY,ho4,745.0,True,False,False,3,1,0,31.0,debit,False,1,generall_postal_code,79013.0
-9.17118e+18_4.27596e+18,TX,ho4,1099.0,True,False,False,11,2,0,22.0,debit,False,1,generall_postal_code,36844.0
-8.94019e+18_-2.24772e+17,TX,ho4,1099.0,False,False,True,11,1,0,25.0,debit,False,1,generall_postal_code,43112.0
-8.82158e+18_3.26566e+18,TX,ho4,1099.0,True,True,True,11,3,0,28.0,debit,False,1,generall_postal_code,34333.0
-8.94203e+18_5.46968e+18,TX,ho4,1099.0,True,True,True,11,2,0,19.0,debit,False,1,generall_postal_code,38100.0
-9.1742e+18_5.0586e+18,NY,ho4,491.0,False,False,False,4,1,0,25.0,credit,False,2,generall_postal_code,85221.0
-8.92432e+18_7.20971e+18,CA,ho4,1302.0,True,False,False,11,3,1,29.0,debit,False,1,generall_postal_code,102746.0
-9.1395e+18_6.50488e+18,CA,ho4,1302.0,True,False,False,4,1,1,19.0,credit,False,1,generall_postal_code,116250.0
-8.9062e+18_1.15701e+18,IL,ho4,550.0,True,False,False,8,4,0,55.0,debit,False,1,generall_postal_code,78380.0
-9.1604e+18_-1.36214e+18,CA,ho4,1302.0,True,False,False,11,2,0,29.0,credit,False,1,generall_postal_code,67416.0
-9.02483e+18_7.65614e+18,TX,ho4,1099.0,True,True,True,9,1,0,46.0,debit,False,1,generall_postal_code,41220.0
-9.04895e+18_-8.04898e+18,CA,ho4,1302.0,True,True,False,8,2,1,48.0,credit,False,1,generall_postal_code,134056.0
-9.11087e+18_-3.78285e+18,CA,ho4,1302.0,True,False,False,8,2,0,20.0,debit,False,1,generall_postal_code,59160.0
-8.97111e+18_-1.21336e+18,PA,ho4,2000.0,False,False,True,12,4,0,27.0,debit,False,2,generall_postal_code,85037.0
-8.94319e+18_-3.58137e+18,NJ,ho4,915.75,True,False,True,8,3,0,53.0,credit,False,1,generall_postal_code,146674.0
-8.88695e+18_8.57193e+18,OR,ho4,1099.0,True,False,True,11,2,4,29.0,credit,False,1,generall_postal_code,66017.0
-8.99981e+18_-7.61854e+18,IL,ho4,550.0,False,False,False,11,1,0,34.0,credit,False,1,generall_postal_code,90000.0
-9.18605e+18_-5.04841e+18,NY,ho4,800.0,True,False,False,6,1,1,36.0,credit,False,2,generall_postal_code,49110.0
-8.82496e+18_6.77235e+18,CA,ho4,1302.0,True,False,False,2,1,0,22.0,credit,False,1,generall_postal_code,77699.0
-8.91409e+18_8.73512e+18,NY,ho4,900.0,True,False,False,5,1,1,38.0,credit,False,2,generall_postal_code,66113.0
-9.13284e+18_-7.05033e+18,NY,ho4,800.0,True,False,False,5,1,0,23.0,debit,False,1,generall_postal_code,34122.0
-8.81887e+18_-2.93697e+18,NJ,ho4,915.75,True,False,False,11,4,0,30.0,credit,False,1,generall_postal_code,95537.0
-8.92838e+18_2.1017e+17,NY,ho4,800.0,False,False,False,11,4,0,30.0,credit,False,1,generall_postal_code,54647.0
-8.97773e+18_2.16426e+18,CA,ho4,1302.0,False,False,False,11,4,0,39.0,debit,False,1,generall_postal_code,48329.0
-9.18725e+18_2.72702e+18,TX,ho4,1099.0,False,False,False,11,1,0,33.0,debit,False,1,generall_postal_code,47297.0
-8.96573e+18_6.51276e+18,CA,ho4,1302.0,True,False,False,3,1,0,24.0,credit,False,1,generall_postal_code,103625.0
-9.20544e+18_2.1909e+17,OH,ho4,1099.0,True,False,True,12,4,0,32.0,credit,False,2,generall_postal_code,70232.0
-9.20473e+18_-1.90318e+18,NJ,ho4,875.5,True,False,True,5,2,1,42.0,credit,False,1,generall_postal_code,127523.0
-8.89396e+18_-9.10825e+18,CA,ho4,1302.0,True,False,False,9,1,1,25.0,debit,False,1,generall_postal_code,41283.0
-9.09838e+18_-3.72859e+18,TX,ho4,1099.0,True,False,True,11,1,0,25.0,debit,False,1,75203,32699.0
-8.91706e+18_-3.79364e+18,TX,ho4,1099.0,True,False,False,11,2,0,24.0,debit,False,1,generall_postal_code,76230.0
-9.06496e+18_3.56422e+18,TX,ho4,1099.0,True,False,True,11,1,0,22.0,debit,False,1,generall_postal_code,69155.0
-8.88619e+18_4.45951e+18,CA,ho4,1351.0,True,False,False,8,3,0,26.0,debit,False,1,generall_postal_code,80791.0
-9.05887e+18_2.40915e+18,TX,ho4,1099.0,True,False,False,11,2,0,23.0,debit,False,1,generall_postal_code,68912.0
-9.10741e+18_-5.01516e+18,IL,ho4,550.0,True,False,True,2,1,1,25.0,credit,False,1,generall_postal_code,41679.0
-9.1386e+18_-1.01078e+18,OH,ho4,1099.0,True,True,True,12,2,0,24.0,debit,False,2,generall_postal_code,38737.0
-9.03811e+18_-8.76412e+16,NY,ho4,800.0,False,False,False,11,6,0,23.0,debit,False,1,generall_postal_code,41635.0
-9.19629e+18_6.00126e+18,NY,ho4,800.0,True,False,False,4,1,1,25.0,credit,False,1,generall_postal_code,56025.0
-9.17976e+18_7.56273e+18,TX,ho4,1099.0,True,False,False,11,1,0,21.0,credit,False,1,generall_postal_code,62664.0
-8.90503e+18_8.99317e+18,GA,ho4,1416.0,False,False,False,11,1,0,26.0,debit,False,1,generall_postal_code,47014.0
-8.80013e+18_-1.69669e+18,CA,ho4,1302.0,True,False,False,11,2,0,25.0,credit,False,1,generall_postal_code,44912.0
-9.12078e+18_-1.95682e+18,TX,ho4,1099.0,True,False,False,11,1,0,32.0,debit,False,1,generall_postal_code,91795.0
-8.99524e+18_-4.06651e+18,MD,ho4,860.0,True,False,True,11,1,0,24.0,debit,False,1,generall_postal_code,69979.0
-9.11731e+18_4.37261e+18,IL,ho4,550.0,True,False,True,10,2,1,49.0,debit,False,1,generall_postal_code,103454.0
-8.89808e+18_3.42261e+18,MD,ho4,860.0,True,True,False,11,3,0,24.0,debit,False,1,generall_postal_code,53215.0
-9.14554e+18_3.55302e+18,TX,ho4,1099.0,True,False,True,11,1,0,22.0,debit,False,1,generall_postal_code,41019.0
-9.03183e+18_-9.01118e+17,TX,ho4,1099.0,False,False,True,11,1,0,20.0,credit,False,1,generall_postal_code,69440.0
-9.00062e+18_2.75646e+18,CA,ho4,1302.0,True,False,False,5,3,0,23.0,debit,False,1,generall_postal_code,43788.0
-9.0768e+18_8.45382e+18,CA,ho4,1302.0,True,True,False,1,1,0,24.0,credit,False,1,generall_postal_code,143467.0
-9.04453e+18_-5.10026e+18,TX,ho4,1099.0,True,False,False,11,1,1,21.0,debit,False,1,generall_postal_code,60686.0
-8.84099e+18_6.16913e+18,IL,ho4,550.0,True,False,False,3,1,0,26.0,credit,False,1,generall_postal_code,41679.0
-8.99336e+18_-3.018e+18,NY,ho4,604.0,True,False,False,2,1,1,38.0,credit,False,1,generall_postal_code,93575.0
-9.00616e+18_5.67229e+17,CA,ho4,1302.0,True,False,False,10,1,0,32.0,debit,False,1,generall_postal_code,79964.0
-8.90676e+18_-1.74445e+17,DC,ho4,650.0,False,False,True,12,2,0,42.0,credit,False,2,generall_postal_code,35487.0
-9.18434e+18_2.06278e+18,CA,ho4,1302.0,True,False,False,11,2,0,38.0,credit,False,1,generall_postal_code,100036.0
-8.82063e+18_2.21371e+18,NJ,ho4,915.75,True,False,False,3,3,1,35.0,credit,False,1,generall_postal_code,147357.0
-8.88099e+18_-8.82154e+18,OH,ho4,1099.0,False,False,False,12,2,0,20.0,debit,False,2,generall_postal_code,45181.0
-9.15155e+18_9.12081e+18,CA,ho4,1302.0,True,False,False,8,1,0,24.0,debit,False,1,generall_postal_code,47115.0
-8.91368e+18_4.43923e+18,CA,ho4,774.0,True,False,False,1,1,0,24.0,credit,False,1,generall_postal_code,133981.0
-8.87605e+18_5.00247e+18,TX,ho6,1743.0,True,True,True,11,1,1,28.0,debit,False,0,generall_postal_code,44546.0
-8.96625e+18_3.33973e+18,TX,ho4,1099.0,True,False,True,11,1,0,36.0,debit,False,1,generall_postal_code,37189.0
-8.80984e+18_6.96662e+18,MD,ho4,860.0,True,False,True,11,3,0,27.0,debit,False,1,generall_postal_code,64139.0
-9.03746e+18_1.16969e+18,CA,ho4,1302.0,True,False,False,7,2,0,29.0,debit,False,1,generall_postal_code,86403.0
-8.95413e+18_-3.9939e+18,TX,ho4,1099.0,False,False,False,11,2,0,35.0,credit,False,1,generall_postal_code,44079.0
-8.96854e+18_-9.6855e+17,NY,ho4,800.0,True,False,False,3,1,1,23.0,credit,False,1,generall_postal_code,104441.0
-8.82964e+18_4.48331e+18,NY,ho4,826.0,True,False,False,3,1,0,20.0,credit,False,1,generall_postal_code,123208.0
-8.95441e+18_8.95244e+18,TX,ho4,1099.0,True,False,False,11,1,0,32.0,debit,False,1,generall_postal_code,39049.0
-8.98063e+18_3.37571e+18,TX,ho4,1099.0,True,False,True,11,1,0,25.0,credit,False,1,generall_postal_code,91795.0
-9.17846e+18_-3.88041e+18,IL,ho4,550.0,True,False,True,2,1,0,51.0,debit,False,1,generall_postal_code,24941.0
-8.80791e+18_5.70546e+18,TX,ho4,1099.0,False,False,False,11,2,0,21.0,debit,False,1,generall_postal_code,38100.0
-9.06712e+18_2.81452e+18,OH,ho4,1099.0,True,False,True,12,3,1,30.0,debit,False,2,generall_postal_code,29915.0
-8.96569e+18_2.46268e+18,NY,ho4,900.0,True,False,False,4,1,0,26.0,credit,False,1,generall_postal_code,66113.0
-8.82017e+18_-7.99864e+18,NY,ho4,800.0,True,False,False,3,1,0,25.0,debit,False,1,generall_postal_code,127973.0
-8.9541e+18_-1.20391e+18,TX,ho4,1099.0,True,False,True,10,1,0,24.0,credit,False,1,generall_postal_code,48681.0
-8.98522e+18_-5.0614e+18,GA,ho4,1416.0,False,False,True,11,1,0,24.0,debit,False,1,generall_postal_code,82102.0
-9.06523e+18_-5.77892e+18,CA,ho4,1302.0,True,False,False,7,2,0,41.0,debit,False,1,generall_postal_code,85536.0
-9.01965e+18_8.64575e+18,CA,ho4,1302.0,False,False,False,2,1,1,25.0,debit,False,1,generall_postal_code,103608.0
-8.87288e+18_3.14047e+18,CA,ho4,1302.0,False,False,False,11,3,0,20.0,debit,False,1,generall_postal_code,47723.0
-9.03447e+18_-1.89342e+18,TX,ho4,1099.0,True,False,True,11,1,0,28.0,debit,False,1,generall_postal_code,71538.0
-9.00563e+18_7.89786e+18,TX,ho4,1099.0,False,False,True,10,3,0,28.0,debit,False,1,generall_postal_code,98840.0
-8.8629e+18_8.62025e+18,NY,ho4,745.0,True,True,False,4,1,0,24.0,debit,False,1,generall_postal_code,79013.0
-8.85813e+18_-1.69781e+18,CA,ho4,1302.0,True,False,False,3,1,0,22.0,debit,False,1,generall_postal_code,26758.0
-9.07114e+18_7.486e+18,TX,ho4,1099.0,False,False,False,10,1,1,32.0,credit,False,1,generall_postal_code,82878.0
-9.20163e+18_-7.84678e+18,IL,ho4,550.0,True,False,False,8,3,0,34.0,prepaid,False,1,generall_postal_code,47411.0
-9.08775e+18_-1.89692e+18,TX,ho4,1099.0,True,False,True,11,1,0,50.0,credit,False,1,generall_postal_code,118561.0
-9.07271e+18_-6.52231e+18,DC,ho4,848.0,True,False,True,8,2,0,27.0,credit,False,2,generall_postal_code,102941.0
-8.86032e+18_-5.90752e+18,NY,ho4,800.0,True,False,False,8,4,0,20.0,credit,False,1,generall_postal_code,56292.0
-8.85884e+18_-6.30894e+18,OR,ho4,1099.0,False,False,True,11,2,0,25.0,credit,False,1,generall_postal_code,56060.0
-9.06691e+18_2.50934e+18,CA,ho4,1302.0,False,False,False,10,3,0,40.0,credit,False,1,generall_postal_code,81250.0
-9.03909e+18_2.59271e+18,OR,ho4,1099.0,False,False,True,11,3,0,23.0,credit,False,1,generall_postal_code,69847.0
-8.96909e+18_1.17158e+18,TX,ho4,1099.0,True,False,False,11,2,0,39.0,credit,False,1,generall_postal_code,83634.0
-8.82413e+18_-1.24402e+18,OH,ho4,1099.0,True,False,False,12,2,0,30.0,credit,False,2,generall_postal_code,36589.0
-8.99423e+18_-5.23675e+18,PA,ho4,2000.0,True,False,True,11,1,0,31.0,debit,False,1,generall_postal_code,15232.0
-8.9673e+18_8.62458e+18,TX,ho4,1099.0,True,False,True,11,1,0,26.0,debit,True,1,generall_postal_code,81061.0
-8.8091e+18_-5.00416e+18,IL,ho4,550.0,False,False,False,8,1,0,30.0,credit,False,1,generall_postal_code,45442.0
-9.01072e+18_8.69733e+18,AR,ho4,1800.0,True,False,True,7,3,0,21.0,debit,False,1,generall_postal_code,40455.0
-9.22176e+18_1.29139e+18,NJ,ho4,915.75,True,False,True,8,4,0,28.0,credit,False,1,generall_postal_code,87800.0
-8.9365e+18_3.45282e+18,OH,ho4,1099.0,True,False,True,12,2,0,23.0,debit,False,2,generall_postal_code,36589.0
-8.90932e+18_-8.35068e+18,CA,ho4,1302.0,True,True,False,11,3,0,69.0,debit,False,1,generall_postal_code,51054.0
-8.88051e+18_-4.00921e+18,CA,ho4,1302.0,True,False,False,6,1,0,18.0,credit,False,1,generall_postal_code,72970.0
-8.85102e+18_1.78805e+18,IL,ho4,550.0,False,False,True,11,3,0,41.0,debit,False,1,generall_postal_code,84960.0
-8.8176e+18_4.14887e+17,NY,ho4,800.0,True,False,False,3,1,2,30.0,debit,False,1,generall_postal_code,65229.0
-8.89839e+18_5.88872e+18,OH,ho4,1099.0,False,False,True,12,5,0,23.0,debit,True,2,generall_postal_code,66419.0
-9.18498e+18_-8.91181e+18,CA,ho4,1302.0,True,False,False,5,1,0,23.0,credit,False,1,generall_postal_code,90399.0
-8.83392e+18_-8.01208e+16,TX,ho4,1099.0,True,False,True,11,2,0,19.0,debit,False,1,generall_postal_code,38100.0
-8.89123e+18_5.96698e+18,NY,ho4,800.0,False,False,False,3,1,0,22.0,credit,False,1,generall_postal_code,34015.0
-9.03417e+18_-3.39208e+18,NY,ho4,400.0,True,False,False,5,1,0,35.0,credit,False,1,generall_postal_code,99063.0
-9.15745e+18_-6.81237e+18,AR,ho4,1800.0,True,False,True,7,2,0,23.0,credit,False,1,generall_postal_code,70184.0
-9.14752e+18_-1.22526e+18,CA,ho4,1302.0,False,False,False,2,1,0,50.0,credit,False,1,generall_postal_code,103948.0
-8.91981e+18_1.77573e+17,NJ,ho4,915.75,True,False,True,9,4,0,38.0,debit,False,1,generall_postal_code,114229.0
-8.84705e+18_8.86929e+18,GA,ho4,1416.0,True,False,True,11,2,1,24.0,debit,False,1,generall_postal_code,76552.0
-9.09292e+18_6.24504e+18,TX,ho4,1099.0,True,False,True,11,1,0,41.0,credit,False,1,generall_postal_code,75123.0
-9.09657e+18_-7.84385e+18,CA,ho4,1302.0,True,True,False,6,2,0,53.0,debit,False,1,generall_postal_code,52274.0
-8.86173e+18_5.37127e+18,CA,ho4,1302.0,True,False,False,11,2,1,42.0,debit,False,1,generall_postal_code,44130.0
